Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
1, -0.04272884779399, 0.02467859864963, 0.04272884779399, -0.02467859864962, -8.654987972954e-15, -3.549602317853e-16, 0, 309.4814058257, -21.68184353298, 309.4814058257, -21.68184353298, 64.14809330344, -22.21952670218, -64.14809330344, 22.21952670217, 4508.862000264, 2717.51008462, 4508.862000264, 2717.51008462, 6, 0, 8.741351860779e-16, -0.02940981474419, -0, -0, -0, -0, -0, 3.686726682174e-17, 0, 0, 0, 0, 0, 3.686727167854e-17, -0.07579155623676, 0.0576675061538, 0.07579155623676, -0.0576675061538, 16.30932978342, 16.27871162037, 16.30932978342, 16.27871162037, 33.25070827403, 0.04258057440604, -0.04258057440604, -1.207346327825e-13, 1, 119.7690929461, 120, 119.7689810211, 33.25048192112, 30.3406145776, 33.25048192112, 30.3406145776, 33.25070827403, 33.2504816096, 30.34061443841, 49.8852889714, 33.2504816096, 30.34061443841, 3.517731047206e-15, 0, 0.04254167633834, -0.0244653129408, -0.04254167633833, 0.02446531294079, 0.8372123019328, 0.8377961040969, -0.8372123019328, -0.8377961040969, 8.741351860779e-16, 0.8376318658296, 0.8374701429881, 0, -0.8376318658296, -0.8374701429881, -5.551115123126e-17, -5.551115123126e-17, -5.551115123126e-17, -5.551115123126e-17, -0.00186758240527, 0.3171756105565, 0.3238598729597, 0, 0.3171756105565, 0.3238598729597
1.025, -0.04306812643961, 0.02488955090071, 0.04306812643962, -0.02488955090071, -8.27245963494e-15, -2.514817799735e-16, 0, 307.5832051392, -21.64285035933, 307.5832051392, -21.64285035933, 64.6776270837, -22.4142113691, -64.6776270837, 22.41421136909, 4509.292491391, 2717.14224758, 4509.292491391, 2717.14224758, 6, 0, 8.887855650915e-16, -0.03068270496908, -0, -0, -0, -0, -0, -4.070628443667e-16, 0, 0, 0, 0, 0, -4.070629027346e-16, -0.0763967814296, 0.05823636853085, 0.0763967814296, -0.05823636853086, 16.71771660835, 16.68590651509, 16.71771660835, 16.68590651509, 34.08247714635, 0.04293607183928, -0.0429360718393, -1.176143169905e-13, 1, 119.7770652764, 120, 119.776964601, 34.08224297396, 31.17237700479, 34.08224297396, 31.17237700479, 34.08247714635, 34.08224265735, 31.17237686286, 50.71816667426, 34.08224265735, 31.17237686286, 3.299015756095e-15, 0, 0.04289516641591, -0.02470286653265, -0.04289516641592, 0.02470286653266, 0.8372097079464, 0.8377989698253, -0.8372097079464, -0.8377989698253, 8.887855650915e-16, 0.8376326200791, 0.8374697918726, 0, -0.8376326200791, -0.8374697918726, -0, -0, -0, -0, -0.001823334564293, 0.3171739997981, 0.323861242233, 0, 0.3171739997981, 0.323861242233
1.05, -0.04338080270829, 0.02507217001657, 0.04338080270828, -0.02507217001658, -3.958018039531e-15, -2.851116904004e-16, 0, 305.6745223679, -21.60355419593, 305.6745223679, -21.60355419593, 65.16575639165, -22.58283417658, -65.16575639165, 22.58283417657, 4509.723027493, 2716.777202424, 4509.723027493, 2716.777202424, 6, 0, 9.01368692746e-16, -0.03183003586501, -0, -0, -0, -0, -0, -9.602731642698e-16, 0, 0, 0, 0, 0, -9.602733124513e-16, -0.07695466346036, 0.05873271564793, 0.07695466346036, -0.05873271564793, 17.12612352447, 17.09312807057, 17.12612352447, 17.09312807057, 34.91429948511, 0.0432640183124, -0.0432640183124, -1.154441941436e-13, 1, 119.7848100041, 120, 119.7847197703, 34.9140582427, 32.00419351305, 34.9140582427, 32.00419351305, 34.91429948511, 34.91405792135, 32.00419336871, 51.55106611988, 34.91405792135, 32.00419336871, 3.140389625663e-15, 0, 0.04322127365947, -0.02491002475734, -0.04322127365947, 0.02491002475734, 0.8372073131822, 0.837801469603, -0.8372073131822, -0.837801469603, 9.01368692746e-16, 0.8376333114392, 0.83746948468, 0, -0.8376333114392, -0.83746948468, -0, 5.551115123126e-17, -0, 5.551115123126e-17, -0.001782694742457, 0.3171723891887, 0.3238626014773, 0, 0.3171723891887, 0.3238626014773
1.075, -0.04366846821843, 0.02522872272725, 0.04366846821844, -0.02522872272726, -1.551564418272e-15, -1.560311960618e-16, 0, 303.7663439639, -21.56417758191, 303.7663439639, -21.56417758191, 65.61489259035, -22.72749290536, -65.61489259035, 22.72749290535, 4510.149492294, 2716.416061728, 4510.149492294, 2716.416061728, 6, 0, 9.135080810019e-16, -0.032860763614, -0, -0, -0, -0, -0, -1.562485684245e-15, 0, 0, 0, 0, 0, -1.562485941223e-15, -0.07746802183535, 0.05916218456992, 0.07746802183535, -0.05916218456992, 17.53454974578, 17.50037553404, 17.53454974578, 17.50037553404, 35.74617378655, 0.04356601878922, -0.04356601878924, -1.149323581045e-13, 1, 119.7923267155, 120, 119.792246167, 35.74592617097, 32.83606255511, 35.74592617097, 32.83606255511, 35.74617378655, 35.74592584523, 32.83606240867, 52.38398575419, 35.74592584523, 32.83606240867, 3.072287122501e-15, 0, 0.04352159581542, -0.02508916814731, -0.04352159581543, 0.02508916814731, 0.8372051064295, 0.837803632144, -0.8372051064295, -0.837803632144, 9.135080810019e-16, 0.8376339443316, 0.8374692182707, 0, -0.8376339443316, -0.8374692182707, -0, -5.551115123126e-17, -0, -5.551115123126e-17, -0.001745428916939, 0.317170794074, 0.3238639465189, 0, 0.317170794074, 0.3238639465189
1.1, -0.04393267354882, 0.02536128708598, 0.04393267354883, -0.02536128708598, 4.655090430629e-17, -4.556176436257e-16, 0, 301.8678911572, -21.52491242514, 301.8678911572, -21.52491242514, 66.02740712537, -22.85011183698, -66.02740712537, 22.85011183698, 4510.569025397, 2716.058510982, 4510.569025397, 2716.058510982, 6, 0, 9.263137437761e-16, -0.03378325393007, -0, -0, -0, -0, -0, -2.082031843854e-15, 0, 0, 0, 0, 0, -2.082032205776e-15, -0.07793960862225, 0.05953005054002, 0.07793960862225, -0.05953005054003, 17.94299452165, 17.90764815079, 17.94299452165, 17.90764815079, 36.57809854308, 0.04384364620933, -0.04384364620934, -1.15432067727e-13, 1, 119.7996161787, 120, 119.7995446101, 36.5778452019, 33.66798258276, 36.5778452019, 33.66798258276, 36.57809854308, 36.5778448721, 33.66798243451, 53.21692418337, 36.5778448721, 33.66798243451, 3.056535870827e-15, 0, 0.04379769835599, -0.02524252081555, -0.043797698356, 0.02524252081556, 0.8372030766288, 0.8378054842685, -0.8372030766288, -0.8378054842685, 9.263137437761e-16, 0.8376345229501, 0.83746898965, 0, -0.8376345229501, -0.83746898965, -0, -0, -0, -0, -0.001711313666653, 0.317169225113, 0.323865278509, 0, 0.317169225113, 0.323865278509
1.125, -0.04417491171337, 0.02547178010184, 0.04417491171337, -0.02547178010183, 1.084352476575e-15, -5.731938550651e-16, 0, 299.9868404345, -21.48592707366, 299.9868404345, -21.48592707366, 66.40560736942, -22.95246123486, -66.40560736943, 22.95246123485, 4510.979908912, 2715.704405004, 4510.979908912, 2715.704405004, 6, 0, 9.475246917515e-16, -0.0346053451201, -0, -0, -0, -0, -0, -1.437775199485e-15, 0, 0, 0, 0, 0, -1.437775461727e-15, -0.07837208181726, 0.05984119264998, 0.07837208181726, -0.05984119264998, 18.35145713472, 18.31494516802, 18.35145713472, 18.31494516802, 37.41007225127, 0.04409842493226, -0.04409842493226, -1.170088666753e-13, 1, 119.806680148, 120, 119.8066168971, 37.40981378581, 34.49995205453, 37.40981378581, 34.49995205453, 37.41007225127, 37.40981345226, 34.49995190474, 54.04988015364, 37.40981345226, 34.49995190474, 3.069762468148e-15, 0, 0.0440510980029, -0.02537213710012, -0.04405109800289, 0.02537213710011, 0.8372012130036, 0.8378070507368, -0.8372012130036, -0.8378070507368, 9.475246917515e-16, 0.8376350512447, 0.8374687960033, 0, -0.8376350512447, -0.8374687960033, -0, -0, -0, -0, -0.001680137671095, 0.3171676887014, 0.3238665979672, 0, 0.3171676887014, 0.3238665979672
1.15, -0.04439660735746, 0.02556200170285, 0.04439660735745, -0.02556200170284, 1.930934668719e-15, -3.917795162548e-16, 0, 298.1295369178, -21.44736691482, 298.1295369178, -21.44736691482, 66.75171239661, -23.03619727282, -66.75171239662, 23.03619727282, 4511.381203219, 2715.354456275, 4511.381203219, 2715.354456275, 6, 0, 9.623939221967e-16, -0.03533443810967, -0, -0, -0, -0, -0, -1.165670518983e-15, 0, 0, 0, 0, 0, -1.165670740648e-15, -0.07876798380151, 0.0601001497854, 0.07876798380151, -0.0601001497854, 18.75993689887, 18.72226583827, 18.75993689887, 18.72226583827, 38.24209341898, 0.04433181720505, -0.04433181720505, -1.18753198165e-13, 1, 119.8135211941, 120, 119.8134656339, 38.2418303868, 35.33196944227, 38.2418303868, 35.33196944227, 38.24209341898, 38.2418300498, 35.33196929119, 54.88285253481, 38.2418300498, 35.33196929119, 3.112873219674e-15, 0, 0.04428324921747, -0.02547992586565, -0.04428324921746, 0.02547992586565, 0.8371995051678, 0.8378083545397, -0.8371995051678, -0.8378083545397, 9.623939221967e-16, 0.8376355329114, 0.8374686346718, 0, -0.8376355329114, -0.8374686346718, -0, -0, -0, -0, -0.0016517018942, 0.3171661883307, 0.3238679022132, 0, 0.3171661883307, 0.3238679022132
1.175, -0.04459911207263, 0.02563366400889, 0.04459911207263, -0.0256336640089, -5.981927041236e-15, -6.120682406933e-16, 0, 296.3011838573, -21.40935327162, 296.3011838573, -21.40935327162, 67.06783730257, -23.10289187177, -67.06783730258, 23.10289187176, 4511.772418624, 2715.010013576, 4511.772418624, 2715.010013576, 6, 0, 9.677860442133e-16, -0.03597754727466, -0, -0, -0, -0, -0, -1.496426493097e-15, 0, 0, 0, 0, 0, -1.496426788111e-15, -0.07912972951975, 0.06031119819866, 0.07912972951974, -0.06031119819866, 19.16843315751, 19.1296094223, 19.16843315751, 19.1296094223, 39.07416057088, 0.04454521542823, -0.04454521542823, -1.185985014185e-13, 1, 119.8201425587, 120, 119.8200940949, 39.0738934881, 36.16403323655, 39.0738934881, 36.16403323655, 39.07416057088, 39.07389314793, 36.16403308443, 55.71584030628, 39.07389314793, 36.16403308443, 3.081311364284e-15, 0, 0.04449553652053, -0.02556768362185, -0.04449553652052, 0.02556768362185, 0.8371979431895, 0.8378094172989, -0.8371979431895, -0.8378094172989, 9.677860442133e-16, 0.8376359713928, 0.8374685031144, 0, -0.8376359713928, -0.8374685031144, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.001625819170633, 0.3171647258138, 0.3238691861929, 0, 0.3171647258138, 0.3238691861929
1.2, -0.04478370395367, 0.02568839707397, 0.04478370395367, -0.02568839707396, -9.32417632003e-15, -2.015796289285e-16, 0, 294.5060020729, -21.37198390557, 294.5060020729, -21.37198390557, 67.35598660754, -23.1540411892, -67.35598660755, 23.1540411892, 4512.15331115, 2714.672467603, 4512.153311149, 2714.672467603, 6, 0, 9.646510252598e-16, -0.03654130455214, -0, -0, -0, -0, -0, -2.087337799898e-15, 0, 0, 0, 0, 0, -2.087338224406e-15, -0.07945960303378, 0.06047839954155, 0.07945960303377, -0.06047839954156, 19.57694528196, 19.53697519133, 19.57694528196, 19.53697519133, 39.90627225274, 0.04473993944631, -0.04473993944631, -1.142309188432e-13, 1, 119.8265480301, 120, 119.8265061013, 39.90600159624, 36.99614195096, 39.90600159624, 36.99614195096, 39.90627225274, 39.90600125316, 36.996141798, 56.54884254459, 39.90600125316, 36.996141798, 2.854405308178e-15, 0, 0.04468927188195, -0.02563711507089, -0.04468927188194, 0.02563711507088, 0.8371965176188, 0.8378102595203, -0.8371965176188, -0.8378102595203, 9.646510252598e-16, 0.8376363698868, 0.837468398887, 0, -0.8376363698868, -0.837468398887, -0, -0, -0, -0, -0.001602313626885, 0.3171633020473, 0.3238704446958, 0, 0.3171633020473, 0.3238704446958
1.225, -0.04495158951446, 0.02572774006376, 0.04495158951446, -0.02572774006377, -6.119831756654e-15, -4.651807234928e-16, 0, 292.7473638483, -21.33533574996, 292.7473638483, -21.33533574996, 67.61805380207, -23.1910590977, -67.61805380207, 23.1910590977, 4512.52376923, 2714.342807183, 4512.52376923, 2714.342807183, 6, 0, 9.709744769151e-16, -0.03703194495957, -0, -0, -0, -0, -0, -1.502317562399e-15, 0, 0, 0, 0, 0, -1.502317876189e-15, -0.07975975940745, 0.06060560818873, 0.07975975940744, -0.06060560818873, 19.98547266987, 19.94436242882, 19.98547266987, 19.94436242882, 40.7384270347, 0.04491723706306, -0.04491723706308, -1.11161848582e-13, 1, 119.8327418361, 120, 119.8327059157, 40.73815324449, 37.82829412546, 40.73815324449, 37.82829412546, 40.7384270347, 40.73815289876, 37.82829397186, 57.38185841188, 40.73815289876, 37.82829397186, 2.668939584208e-15, 0, 0.04486569534544, -0.02568983649905, -0.04486569534545, 0.02568983649905, 0.8371952194908, 0.8378109006397, -0.8371952194908, -0.8378109006397, 9.709744769151e-16, 0.8376367313618, 0.8374683196452, 0, -0.8376367313618, -0.8374683196452, 5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.001581020045721, 0.3171619174337, 0.3238716740115, 0, 0.3171619174337, 0.3238716740115
1.25, -0.04510390683977, 0.02575313151916, 0.04510390683976, -0.02575313151915, -3.797027051049e-15, -2.329313356508e-16, 0, 291.0279093516, -21.29946870496, 291.0279093516, -21.29946870496, 67.85582420918, -23.21526808722, -67.85582420918, 23.21526808722, 4512.883739337, 2714.021529417, 4512.883739337, 2714.021529417, 6, 0, 9.743170356092e-16, -0.03745530238868, -0, -0, -0, -0, -0, -1.110775574324e-15, 0, 0, 0, 0, 0, -1.110775811668e-15, -0.08003222955701, 0.06069645578444, 0.08003222955701, -0.06069645578445, 20.39401474383, 20.35177043194, 20.39401474383, 20.35177043194, 41.57062351399, 0.04507828637079, -0.04507828637079, -1.091129940154e-13, 1, 119.838728552, 120, 119.8386981475, 41.57034699552, 38.66048832908, 41.57034699552, 38.66048832908, 41.57062351399, 41.57034664738, 38.66048817502, 58.21488714559, 41.57034664738, 38.66048817502, 2.547372243085e-15, 0, 0.04502597744058, -0.02572736959445, -0.04502597744057, 0.02572736959445, 0.8371940403152, 0.8378113589525, -0.8371940403152, -0.8378113589525, 9.743170356092e-16, 0.8376370585724, 0.8374682631607, 0, -0.8376370585724, -0.8374682631606, -0, 5.551115123126e-17, -0, 5.551115123126e-17, -0.001561783160463, 0.3171605721598, 0.3238728722649, 0, 0.3171605721598, 0.3238728722649
1.275, -0.04524172937461, 0.02576590685361, 0.04524172937461, -0.02576590685361, -2.110653897156e-15, -2.613240386925e-16, 0, 289.3496510441, -21.2644290784, 289.3496510441, -21.2644290784, 68.070979621, -23.22789602287, -68.070979621, 23.22789602287, 4513.23317122, 2713.708805824, 4513.23317122, 2713.708805824, 6, 0, 9.715270982597e-16, -0.03781682565324, -0, -0, -0, -0, -0, -1.319968269029e-15, 0, 0, 0, 0, 0, -1.319968556542e-15, -0.08027892670171, 0.06075433658828, 0.0802789267017, -0.06075433658828, 20.80257095013, 20.75919851265, 20.80257095013, 20.75919851265, 42.40286031717, 0.04522419907819, -0.04522419907819, -1.076526622893e-13, 1, 119.8445130204, 120, 119.844487672, 42.40258144362, 39.49272316209, 42.40258144362, 39.49272316209, 42.40286031717, 42.40258109328, 39.49272300774, 59.0479280494, 42.40258109328, 39.49272300774, 2.478604687848e-15, 0, 0.0451712225539, -0.0257511355883, -0.0451712225539, 0.0257511355883, 0.8371929720569, 0.8378116515442, -0.8371929720569, -0.8378116515442, 9.715270982597e-16, 0.8376373540771, 0.8374682273353, 0, -0.8376373540771, -0.8374682273353, -0, -0, -0, -0, -0.001544456910329, 0.3171592664003, 0.3238740387966, 0, 0.3171592664003, 0.3238740387966
1.3, -0.04536606986649, 0.02576730333837, 0.0453660698665, -0.02576730333836, -7.213364548308e-16, 7.65102849518e-18, 0, 287.7140673461, -21.23025199522, 287.7140673461, -21.23025199522, 68.26510398393, -23.23007995633, -68.26510398393, 23.23007995633, 4513.571990962, 2713.40469751, 4513.571990962, 2713.40469751, 6, 0, 9.659107639452e-16, -0.03812160716034, -0, -0, -0, -0, -0, -1.796749120064e-15, 0, 0, 0, 0, 0, -1.796749517763e-15, -0.08050165349016, 0.0607824063407, 0.08050165349016, -0.06078240634071, 21.21114075758, 21.16664599868, 21.21114075758, 21.16664599868, 43.23513610203, 0.04535602428948, -0.04535602428949, -1.067127321599e-13, 1, 119.8501002835, 120, 119.8500795616, 43.23485521638, 40.32499725768, 43.23485521638, 40.32499725768, 43.23513610203, 43.23485486404, 40.32499710319, 59.88098048558, 43.23485486404, 40.32499710319, 2.44793445043e-15, 0, 0.04530247272356, -0.02576245503812, -0.04530247272357, 0.02576245503811, 0.8371920071136, 0.8378117942883, -0.8371920071136, -0.8378117942883, 9.659107639452e-16, 0.8376376202545, 0.8374682102066, 0, -0.8376376202545, -0.8374682102066, -0, -0, -0, -0, -0.001528903756185, 0.317158000419, 0.3238751733601, 0, 0.317158000419, 0.3238751733601
1.325, -0.04547788410221, 0.02575848161924, 0.04547788410222, -0.02575848161923, 1.097651208453e-15, -3.445607243696e-16, 0, 286.122183011, -21.19696623907, 286.122183011, -21.19696623907, 68.43968951517, -23.22287618517, -68.43968951517, 23.22287618517, 4513.900109573, 2713.109243545, 4513.900109573, 2713.109243545, 6, 0, 9.648625853366e-16, -0.038374412033, -0, -0, -0, -0, -0, -1.88479285604e-15, 0, 0, 0, 0, 0, -1.884793278779e-15, -0.08070210897548, 0.06078359803895, 0.08070210897548, -0.06078359803896, 21.61972365642, 21.57411223419, 21.61972365642, 21.57411223419, 44.06744955899, 0.0454747522477, -0.04547475224772, -1.07461716308e-13, 1, 119.8554955254, 120, 119.855479027, 44.06716697593, 41.15730928325, 44.06716697593, 41.15730928325, 44.06744955899, 44.0671666218, 41.15730912876, 60.71404386829, 44.0671666218, 41.15730912876, 2.493780160551e-15, 0, 0.04542071138892, -0.02576255466842, -0.04542071138893, 0.02576255466841, 0.8371911382919, 0.8378118019283, -0.8371911382919, -0.8378118019283, 9.648625853366e-16, 0.8376378593188, 0.8374682099408, 0, -0.8376378593188, -0.8374682099408, 5.551115123126e-17, 5.551115123126e-17, 5.551115123126e-17, 5.551115123126e-17, -0.001514994146623, 0.317156774536, 0.3238762757926, 0, 0.317156774536, 0.3238762757926
1.35, -0.04557807520344, 0.02574070380338, 0.04557807520344, -0.02574070380337, -9.010082073489e-15, -6.092387772794e-16, 0, 284.5746315414, -21.1645938525, 284.5746315414, -21.1645938525, 68.59614297835, -23.20735665575, -68.59614297836, 23.20735665575, 4514.217417857, 2712.821150305, 4514.217417857, 2712.821150305, 6, 0, 9.651190592698e-16, -0.03857974374803, -0, -0, -0, -0, -0, -1.249452830205e-15, 0, 0, 0, 0, 0, -1.249453113451e-15, -0.08088189609138, 0.06076081972764, 0.08088189609138, -0.06076081972764, 22.02831915738, 21.98159658037, 22.02831915738, 21.98159658037, 44.89979941251, 0.04558131840617, -0.04558131840618, -1.056190053943e-13, 1, 119.860704021, 120, 119.8606913574, 44.89951542002, 41.9896579417, 44.89951542002, 41.9896579417, 44.89979941251, 44.89951506426, 41.98965778732, 61.54711765658, 44.89951506426, 41.98965778732, 2.387320562065e-15, 0, 0.04552686740881, -0.02575265078383, -0.04552686740881, 0.02575265078382, 0.8371903587813, 0.8378116890788, -0.8371903587813, -0.8378116890788, 9.651190592698e-16, 0.8376380733349, 0.8374682247105, 0, -0.8376380733349, -0.8374682247105, -0, -0, -0, -0, -0.001502605902447, 0.3171555891478, 0.3238773509033, 0, 0.3171555891478, 0.3238773509033
1.375, -0.04566749637876, 0.02571509825211, 0.04566749637876, -0.0257150982521, -5.859879447572e-15, -6.972442648286e-17, 0, 283.0717334821, -21.13312166728, 283.0717334821, -21.13312166728, 68.73579062377, -23.18456910291, -68.73579062377, 23.18456910291, 4514.523745438, 2712.538776533, 4514.523745438, 2712.538776533, 6, 0, 9.545191404436e-16, -0.03874194136656, -0, -0, -0, -0, -0, -1.287743613231e-15, 0, 0, 0, 0, 0, -1.287743907617e-15, -0.08104252803659, 0.0607169712691, 0.08104252803658, -0.0607169712691, 22.43692679088, 22.389098416, 22.43692679088, 22.389098416, 45.73218442241, 0.04567660687096, -0.04567660687097, -1.012298795726e-13, 1, 119.8657310985, 120, 119.8657218943, 45.73189928273, 42.82204197222, 45.73189928273, 42.82204197222, 45.73218442241, 45.73189892553, 42.82204181806, 62.38020135217, 45.73189892553, 42.82204181806, 2.187837650157e-15, 0, 0.04562181839977, -0.02573395588318, -0.04562181839978, 0.02573395588317, 0.8371896621316, 0.8378114703103, -0.8371896621316, -0.8378114703103, 9.545191404436e-16, 0.8376382642311, 0.8374682526886, 0, -0.8376382642311, -0.8374682526886, -0, -0, -0, -0, -0.001491623556469, 0.3171544448791, 0.3238784047989, 0, 0.3171544448791, 0.3238784047989
1.4, -0.04574695358003, 0.02568268063929, 0.04574695358003, -0.02568268063928, -5.414259426246e-15, -1.020471091768e-16, 0, 281.6135494325, -21.10256476197, 281.6135494325, -21.10256476197, 68.85988388437, -23.15545550653, -68.85988388437, 23.15545550652, 4514.818928724, 2712.263401744, 4514.818928724, 2712.263401744, 6, 0, 9.419807527916e-16, -0.03886521778057, -0, -0, -0, -0, -0, -1.584854434503e-15, 0, 0, 0, 0, 0, -1.58485479912e-15, -0.08118543377005, 0.06065467150673, 0.08118543377005, -0.06065467150673, 22.84554610619, 22.79661713749, 22.84554610619, 22.79661713749, 46.56460338451, 0.04576145339041, -0.04576145339041, -9.782288205386e-14, 1, 119.8705821038, 120, 119.870575996, 46.56431733494, 43.65446015032, 46.56431733494, 43.65446015032, 46.56460338451, 46.56431697645, 43.65445999649, 63.21329449507, 46.56431697645, 43.65445999649, 2.046972859431e-15, 0, 0.04570639369895, -0.02570756428186, -0.04570639369894, 0.02570756428185, 0.8371890422333, 0.8378111587669, -0.8371890422333, -0.8378111587669, 9.419807527916e-16, 0.8376384338102, 0.837468292222, 0, -0.8376384338102, -0.837468292222, -0, -0, -0, -0, -0.00148193816792, 0.3171533423302, 0.3238794326892, 0, 0.3171533423302, 0.3238794326892
1.425, -0.04581720508799, 0.02564444537581, 0.045817205088, -0.0256444453758, -2.91578673045e-15, -7.108247924756e-17, 0, 280.1999280876, -21.07292955198, 280.1999280876, -21.07292955198, 68.96960321335, -23.12092815709, -68.96960321335, 23.12092815709, 4515.102953401, 2711.997355348, 4515.102953401, 2711.997355348, 6, 0, 9.287019992986e-16, -0.03895361401627, -0, -0, -0, -0, -0, -1.979687040561e-15, 0, 0, 0, 0, 0, -1.979687498089e-15, -0.0813119597431, 0.06057638871086, 0.0813119597431, -0.06057638871086, 23.25417667058, 23.20415215895, 23.25417667058, 23.20415215895, 47.39705513021, 0.0458366461955, -0.04583664619551, -9.493201347877e-14, 1, 119.875262372, 120, 119.8752590177, 47.39676838414, 44.48691128789, 47.39676838414, 44.48691128789, 47.39705513021, 47.3967680245, 44.48691113444, 64.04639666044, 47.3967680245, 44.48691113444, 1.937844102382e-15, 0, 0.04578137529477, -0.02567450739232, -0.04578137529477, 0.02567450739231, 0.8371884933156, 0.8378107668292, -0.8371884933156, -0.8378107668292, 9.287019992986e-16, 0.8376385837559, 0.8374683417487, 0, -0.8376385837559, -0.8374683417487, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.00147344769812, 0.3171522815445, 0.3238804258673, 0, 0.3171522815445, 0.3238804258673
1.45, -0.04587896010021, 0.02560132940107, 0.04587896010021, -0.02560132940106, -2.269270329481e-15, -3.351396710408e-16, 0, 278.8305220005, -21.04420896062, 278.8305220005, -21.04420896062, 69.06605968768, -23.08185196411, -69.06605968769, 23.08185196411, 4515.376132144, 2711.742009646, 4515.376132144, 2711.742009646, 6, 0, 9.238328360066e-16, -0.0390108658701, -0, -0, -0, -0, -0, -1.413000903984e-15, 0, 0, 0, 0, 0, -1.413001231504e-15, -0.08142336835919, 0.06048447961994, 0.08142336835918, -0.06048447961994, 23.6628180683, 23.61170291203, 23.6628180683, 23.61170291203, 48.22953852514, 0.04590292499148, -0.04590292499148, -9.336171981245e-14, 1, 119.8797772046, 120, 119.8797762921, 48.22925127385, 45.31939423261, 48.22925127385, 45.31939423261, 48.22953852514, 48.2292509132, 45.31939407963, 64.87950745461, 48.2292509132, 45.31939407963, 1.870533599467e-15, 0, 0.04584749703293, -0.02563577001758, -0.04584749703292, 0.02563577001757, 0.8371880099573, 0.8378103063217, -0.8371880099573, -0.8378103063217, 9.238328360066e-16, 0.8376387156343, 0.837468399777, 0, -0.8376387156343, -0.837468399777, -0, -0, -0, -0, -0.001466057762858, 0.3171512613461, 0.3238813791981, 0, 0.3171512613461, 0.3238813791981
1.475, -0.04593287739659, 0.02555416683523, 0.04593287739658, -0.02555416683522, -2.042543095444e-15, -1.734824177622e-16, 0, 277.5047993333, -21.01638879057, 277.5047993333, -21.01638879057, 69.15029308025, -23.03900290945, -69.15029308025, 23.03900290945, 4515.639104005, 2711.497247507, 4515.639104005, 2711.497247507, 6, 0, 9.15759076883e-16, -0.03904031177485, -0, -0, -0, -0, -0, -1.057409549818e-15, 0, 0, 0, 0, 0, -1.057409795286e-15, -0.08152083535903, 0.0603811240899, 0.08152083535902, -0.0603811240899, 24.0714698995, 24.01926884555, 24.0714698995, 24.01926884555, 49.0620524681, 0.0459609793199, -0.0459609793199, -9.198589930767e-14, 1, 119.8841318479, 120, 119.8841331018, 49.06176488303, 46.15190786734, 49.06176488303, 46.15190786734, 49.0620524681, 49.0617645215, 46.15190771488, 65.71262651001, 49.0617645215, 46.15190771488, 1.823720711176e-15, 0, 0.04590544313278, -0.02559226287418, -0.04590544313278, 0.02559226287417, 0.8371875871015, 0.8378097881877, -0.8371875871015, -0.8378097881877, 9.15759076883e-16, 0.8376388308942, 0.8374684649282, 0, -0.8376388308942, -0.8374684649282, -0, -0, -0, -0, -0.001459681805286, 0.3171502793416, 0.3238822931054, 0, 0.3171502793416, 0.3238822931054
