Time,AVy_L1,AVy_L2,AVy_R1,AVy_R2,AV_Eng,Ax,Ay,A_Bttry,Bk_Stat,EffMt_D2_L,EffMt_D2_R,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,KappaRef,Kappa_L1,Kappa_L2,Kappa_R1,Kappa_R2,KappL_L1,KappL_L2,KappL_R1,KappL_R2,ModeHybr,ModeTran,My_Dr_L2,My_Dr_R2,M_D3r,M_Eng_In,M_Gnrtr,M_MtC_D2_L,M_MtC_D2_R,M_Mtr_D2_L,M_Mtr_D2_R,M_TCMD_L2,M_TCMD_R2,M_Trans,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PwMtC_D2_L,PwMtC_D2_R,PwrBtrCh,PwrBtrDs,PwrBttry,PwrDrHEV,PwrEngIn,PwrEngRq,PwrGnrtr,PwrMt_D2_L,PwrMt_D2_R,RollGL1,RollGL2,RollGR1,RollGR2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,SocBttry,Throttle,Thr_Eng,Thr_HEV,TmDarkL1,TmDarkL2,TmDarkR1,TmDarkR2,TmLen_L1,TmLen_L2,TmLen_R1,TmLen_R2,VocBttry,Vx,Vxz_Fwd,Vx_L1,Vx_L2,Vx_R1,Vx_R2,Vy,VYaw_L1,VYaw_L2,VYaw_R1,VYaw_R2,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_R1,Z_R2
2.775, -9.609568569212e-07, 6.171814520231e-07, 7.272124250415e-07, -3.825888812291e-07, 1450.524337751, -2.774199029503e-09, -6.172226532252e-07, -0.3692392013666, 0, 0.85975, 0.85975, -0.2142701473011, 0.5590967528536, 0.5317966923309, 0.07559501110126, -6.075748787474, 0.2836340880565, 4.74116515755, 1.049405730354, 1616.434450033, 2057.562747427, 1610.959410324, 2070.034564923, 0.04, -4.658744118771e-07, 7.294219100996e-06, 9.569943180014e-06, 4.011375598919e-06, -5.31479988454e-06, 1.097402292813e-05, 1.322879219512e-05, 1.475483000775e-06, 1, 5, 0, 0, 0, 0.1662569384193, -0.1662685038861, 0, 0, 0, 0, 0, 0, 0, -0.07505474896968, 0.02566275373943, -0.09443682324592, -0.03124791591307, 0.07283296008343, 0, -0, -22.62168264435, 17.88102369622, -0.01962768774783, 0, 0.025254188446, 0, -0.01962768774783, 0, -0, 4.343837974201e-07, 3.161477231532e-08, 1.769410214625e-07, 1.833904607042e-07, 0.05945787528582, 0.5611357210519, 0.05670072554642, -0.440348390221, 0.0558936412466, -0.0002281003988468, -0.0002234010200978, -0.0002351139013752, -0.0002504465203118, 0.8000028329013, 0, 0, 0, 1.281410541939e-08, 1.37716597398e-08, 1.297754976177e-08, 1.402341505133e-08, 3.501182286026e-08, 2.939400279081e-08, 3.536373920345e-08, 2.995843675264e-08, 53.15200045318, -1.744751627802e-07, -2.049414490625e-07, -1.028853048723e-07, 6.607882694791e-08, 7.785934562869e-08, -4.096206130638e-08, -1.942649869766e-06, 179.8024880738, 180.0020066936, 180.2016997641, 180.0020057662, -0.0005227547898726, -1.916921546613, -0.0002551753311621, -1.917797366593, -5.313058294025e-05, -0.0004048941159617, -1.917388089665, -0.0004181922841594, -1.917437628243, -0.0006683040733048, -0.200852498732, -0.0007827478837883, 0.1983495499634, -0.0008398004578575, 0.5479761342474, 0.5454804146046, -0.5480015983255, -0.5455263850625, -2.70925116831e-05, 0.5451848280374, 0.5452003070303, -0.5458118276506, -0.5458024643658, 0.0009613823274569, 0.0001035589256655, -0.0003509117353486, -0.000660820662269, 0.01123931391453, 0.2859197113081, 0.2831571108514, 0.2846364575956, 0.2823386657486
2.8, -9.927549616197e-07, 8.52880521732e-07, 7.588855800859e-07, -6.178705942001e-07, 1450.524262931, -2.688487447434e-09, -2.036052082921e-07, -0.369239735617, 0, 0.85975, 0.85975, -0.2131397903649, 0.5581146828295, 0.5309351908385, 0.07630683607371, -6.074943472522, 0.2843446597433, 4.741971632359, 1.050132468327, 1616.433585268, 2057.561780614, 1610.960276564, 2070.035532705, 0.04, 3.14541839757e-08, 6.487912478148e-06, 9.080216203006e-06, 4.812740961498e-06, -5.286764767161e-06, 1.095475188439e-05, 1.320735501629e-05, 1.489375981814e-06, 1, 5, 0, 0, 0, 0.1662571898433, -0.1662687536597, 0, 0, 0, 0, 0, 0, 0, -0.07505474476327, 0.02566275315596, -0.09443682394608, -0.03124791462944, 0.07283296160044, 0, -0, -22.62168255989, 17.88102365741, -0.01962771615129, 0, 0.02525422533428, 0, -0.01962771615129, 0, -0, 4.343839242471e-07, 3.161491837993e-08, 1.769409520891e-07, 1.833911773728e-07, 0.05945805843551, 0.5611359414233, 0.05670097274728, -0.4403481907489, 0.0558938595241, -0.000228100781385, -0.0002234006966322, -0.0002351136047978, -0.0002504467225367, 0.8000028585429, 0, 0, 0, 1.185088454881e-08, 1.327705265382e-08, 1.200997160008e-08, 1.357673194327e-08, 3.240335276078e-08, 2.830832391526e-08, 3.270260909497e-08, 2.907417586795e-08, 53.15200045728, -1.768932467881e-07, -2.057048908912e-07, -1.062897841397e-07, 9.131406042426e-08, 8.125044710171e-08, -6.615261028424e-08, -2.302957558003e-06, 179.8022369573, 180.0019109548, 180.2014477538, 180.0019102597, -0.0005227553851138, -1.916921547735, -0.0002551771566185, -1.917797368084, -5.313182623234e-05, -0.0004048947217166, -1.917388090799, -0.0004181940938929, -1.917437629733, -0.0006683545388591, -0.2008526081247, -0.0007827937766662, 0.1983494519827, -0.0008398483918328, 0.5479761201246, 0.5454804025522, -0.5480016125046, -0.5455263973684, -2.710684091777e-05, 0.5451848127816, 0.5452002937529, -0.5458118428505, -0.5458024777461, 0.0009613823280984, 0.000103558923527, -0.0003509117361328, -0.0006608206609146, 0.01123931305696, 0.2859197150576, 0.2831571150516, 0.2846364538363, 0.2823386615411
2.825, -1.142555151831e-06, 9.310844077995e-07, 9.087405517993e-07, -6.969440853438e-07, 1450.524188122, -2.47204888647e-09, 1.625652581118e-07, -0.3692402697913, 0, 0.85975, 0.85975, -0.2118387832461, 0.557038492523, 0.5299030585449, 0.07711371099245, -6.074254240145, 0.2849974547382, 4.742661925527, 1.050801462498, 1616.432758347, 2057.560822746, 1610.961104863, 2070.036492729, 0.04, 9.789646405819e-07, 6.352770419919e-06, 8.137466756351e-06, 4.948811087663e-06, -5.254496741848e-06, 1.093363335682e-05, 1.318167351807e-05, 1.505124164779e-06, 1, 5, 0, 0, 0, 0.1662574412313, -0.1662690033977, 0, 0, 0, 0, 0, 0, 0, -0.07505474245095, 0.02566275256997, -0.09443682464927, -0.03124791334025, 0.07283296312403, 0, -0, -22.62168247543, 17.88102361861, -0.0196277445507, 0, 0.0252542622173, 0, -0.0196277445507, 0, -0, 4.343842449042e-07, 3.16152133611e-08, 1.769408116492e-07, 1.833927905589e-07, 0.05945857974445, 0.5611364575585, 0.05670149254259, -0.4403476942722, 0.0558943503202, -0.0002281011816153, -0.0002234003141406, -0.0002351133003562, -0.0002504469943873, 0.8000028841846, 0, 0, 0, 9.462921615369e-09, 1.174382121479e-08, 9.626212070167e-09, 1.203980174353e-08, 2.596103711891e-08, 2.499037899515e-08, 2.61180153244e-08, 2.584037983373e-08, 53.15200046139, -1.791806008238e-07, -2.06689669247e-07, -1.223282130543e-07, 9.968699683894e-08, 9.729474122409e-08, -7.461865138176e-08, -2.316205878134e-06, 179.8016137043, 180.00159473, 180.200823967, 180.0015946762, -0.0005227561934558, -1.916921548648, -0.0002551787881577, -1.917797369803, -5.313306954183e-05, -0.0004048955437381, -1.917388091722, -0.0004181957062506, -1.91743763145, -0.0006683867266672, -0.2008526751323, -0.0007828254993353, 0.1983493957394, -0.0008398821798736, 0.5479761079937, 0.5454803914186, -0.5480016246885, -0.5455264087574, -2.71191208261e-05, 0.5451847980484, 0.5452002800475, -0.5458118575314, -0.5458024915554, 0.0009613823287428, 0.0001035589213791, -0.0003509117369202, -0.0006608206595544, 0.01123931225395, 0.2859197186283, 0.2831571192115, 0.2846364502533, 0.2823386573661
2.85, -1.280046385102e-06, 9.578854700531e-07, 1.047040105312e-06, -7.254388848751e-07, 1450.524113323, -2.153551284311e-09, 4.510360227461e-07, -0.3692408038894, 0, 0.85975, 0.85975, -0.2103667788417, 0.5559398037033, 0.5286990441751, 0.07794502960515, -6.073739555279, 0.2855395959086, 4.743177787484, 1.051359801063, 1616.432094048, 2057.56002594, 1610.961770533, 2070.037292567, 0.04, 1.48297428787e-06, 6.138119326004e-06, 7.63398771604e-06, 5.167026597615e-06, -5.217986831653e-06, 1.091207236795e-05, 1.315171754427e-05, 1.521349538722e-06, 1, 5, 0, 0, 0, 0.1662576925835, -0.1662692531, 0, 0, 0, 0, 0, 0, 0, -0.07505474192326, 0.0256627519811, -0.09443682535591, -0.03124791204474, 0.07283296465509, 0, -0, -22.62168239097, 17.8810235798, -0.01962777294605, 0, 0.02525429909505, 0, -0.01962777294605, 0, -0, 4.343846667898e-07, 3.161558240041e-08, 1.769406407978e-07, 1.833948582682e-07, 0.05945928914004, 0.561137130233, 0.05670215035748, -0.4403470400966, 0.05589497896394, -0.0002281016350184, -0.000223399919938, -0.00023511295182, -0.0002504472883969, 0.8000029098263, 0, 0, 0, 6.658009465209e-09, 9.175134294853e-09, 6.864686904052e-09, 9.464661181953e-09, 1.843047186895e-08, 1.943133787164e-08, 1.843896841781e-08, 2.041616997588e-08, 53.15200046549, -1.812256714492e-07, -2.076973359669e-07, -1.370487776151e-07, 1.025564653702e-07, 1.121018489775e-07, -7.766946070367e-08, -2.038978628088e-06, 179.8008809907, 180.0010631252, 180.2000910274, 180.0010640035, -0.0005227572764498, -1.916921549511, -0.0002551801619315, -1.917797371592, -5.313431251286e-05, -0.0004048966411837, -1.917388092594, -0.0004181970602469, -1.917437633235, -0.0006683935340693, -0.2008526957415, -0.0007828350584782, 0.1983493852761, -0.0008398938272196, 0.5479760988951, 0.5454803821248, -0.548001633837, -0.5455264183086, -2.712830421724e-05, 0.5451847855759, 0.5452002675006, -0.5458118699558, -0.5458025042084, 0.0009613823293902, 0.0001035589192209, -0.0003509117377116, -0.0006608206581874, 0.01123931150111, 0.2859197214843, 0.2831571226705, 0.2846364473834, 0.2823386538869
2.875, -1.280969286188e-06, 1.04394764979e-06, 1.049648804632e-06, -8.13252557952e-07, 1450.524038536, -1.877110290529e-09, 6.460982651674e-07, -0.3692413379111, 0, 0.85975, 0.85975, -0.2088828746601, 0.5547480237836, 0.5274812151891, 0.07887152958969, -6.073402660588, 0.2859159697416, 4.743516103792, 1.051752311401, 1616.431659421, 2057.5594723, 1610.962206728, 2070.037849401, 0.04, 1.183108959185e-06, 5.544082400389e-06, 7.930506199983e-06, 5.762925268765e-06, -5.181181104246e-06, 1.088868289825e-05, 1.312141968487e-05, 1.53943283786e-06, 1, 5, 0, 0, 0, 0.1662579438998, -0.1662695027667, 0, 0, 0, 0, 0, 0, 0, -0.07505474300985, 0.02566275138949, -0.09443682606583, -0.03124791074322, 0.07283296619325, 0, -0, -22.62168230651, 17.881023541, -0.01962780133734, 0, 0.02525433596754, 0, -0.01962780133734, 0, -0, 4.343851017968e-07, 3.161595590981e-08, 1.769404776317e-07, 1.833969688992e-07, 0.05946004046824, 0.5611378269026, 0.05670282089454, -0.4403463608492, 0.05589562007178, -0.0002281021157556, -0.0002233995083967, -0.000235112583786, -0.0002504476094481, 0.800002935468, 0, 0, 0, 4.016654175549e-09, 5.607116759005e-09, 4.383632417332e-09, 5.936146002251e-09, 1.134543123262e-08, 1.164907754384e-08, 1.139662109588e-08, 1.312587921719e-08, 53.15200046959, -1.829943056866e-07, -2.086044604649e-07, -1.371475884606e-07, 1.1177075375e-07, 1.123811506162e-07, -8.707127355448e-08, -1.547560778132e-06, 179.8001922613, 180.0003207469, 180.1994022339, 180.0003225674, -0.000522758419743, -1.916921550239, -0.0002551814890493, -1.917797373534, -5.313555450466e-05, -0.0004048977989277, -1.91738809333, -0.0004181983683364, -1.917437635173, -0.0006683968767724, -0.2008526989986, -0.0007828431010468, 0.1983493915749, -0.0008399039769014, 0.5479760929004, 0.5454803756279, -0.5480016398788, -0.5455264250652, -2.713432623009e-05, 0.5451847760979, 0.5452002576888, -0.5458118793908, -0.5458025141292, 0.0009613823300408, 0.0001035589170524, -0.0003509117385067, -0.0006608206568141, 0.01123931079355, 0.2859197233406, 0.2831571250722, 0.2846364455122, 0.2823386514641
2.9, -1.176853350587e-06, 1.159333721325e-06, 9.476147590764e-07, -9.301030983524e-07, 1450.523963758, -1.768751097335e-09, 7.400934777773e-07, -0.3692418718563, 0, 0.85975, 0.85975, -0.2075211510228, 0.5534180484815, 0.5263831229625, 0.07993790995016, -6.073230735897, 0.2860851412237, 4.743689718205, 1.051937504135, 1616.431453843, 2057.559158841, 1610.962413891, 2070.038165883, 0.04, 5.96632569247e-07, 5.029109751104e-06, 8.513728088504e-06, 6.278874255453e-06, -5.147405311519e-06, 1.086257964202e-05, 1.309410213516e-05, 1.560246509653e-06, 1, 5, 0, 0, 0, 0.1662581951803, -0.1662697523977, 0, 0, 0, 0, 0, 0, 0, -0.07505474555148, 0.02566275079542, -0.09443682677871, -0.03124790943626, 0.07283296773783, 0, -0, -22.62168222205, 17.88102350219, -0.01962782972457, 0, 0.02525437283476, 0, -0.01962782972457, 0, -0, 4.343854860662e-07, 3.161628399207e-08, 1.769403486967e-07, 1.833988269955e-07, 0.05946072209819, 0.5611384491582, 0.05670341420434, -0.440345755024, 0.05589618365498, -0.0002281025756583, -0.0002233990555238, -0.0002351122432936, -0.0002504479805762, 0.8000029611098, 0, 0, 0, 1.501510632008e-09, 1.899757078204e-09, 2.406151637335e-09, 2.368940584355e-09, 4.766276023034e-09, 2.897736390269e-09, 5.387853033887e-09, 6.384701968554e-09, 53.1520004737, -1.845915488903e-07, -2.094507789142e-07, -1.260003660862e-07, 1.241246186113e-07, 1.014568267939e-07, -9.958193247428e-08, -9.282657841215e-07, 179.7995372379, 179.9994785912, 180.198747156, 179.9994812378, -0.0005227593956125, -1.91692155074, -0.0002551829946932, -1.917797375717, -5.313679504951e-05, -0.0004048987890483, -1.917388093837, -0.0004181998562117, -1.917437637351, -0.0006684198472046, -0.2008527160519, -0.0007828713505685, 0.1983493835184, -0.0008399343457397, 0.5479760897998, 0.5454803726465, -0.5480016430242, -0.545526428308, -2.713741236138e-05, 0.5451847698938, 0.5452002517752, -0.5458118855564, -0.5458025201546, 0.0009613823306939, 0.000103558914875, -0.0003509117393051, -0.000660820655435, 0.01123931012713, 0.2859197242047, 0.2831571264299, 0.2846364446338, 0.2823386500868
2.925, -1.090537652028e-06, 1.195244493763e-06, 8.629113952426e-07, -9.676877138627e-07, 1450.523888992, -1.723249039904e-09, 7.33526932888e-07, -0.3692424057252, 0, 0.85975, 0.85975, -0.206267797917, 0.5520369432408, 0.5253914857861, 0.08105726902486, -6.073219385108, 0.2860446388754, 4.743702986373, 1.051912909888, 1616.431443555, 2057.559046116, 1610.962425456, 2070.038281566, 0.04, 3.471069179032e-07, 5.099778617879e-06, 8.763511319166e-06, 6.211828058511e-06, -5.11631702417e-06, 1.083547172771e-05, 1.306943422672e-05, 1.58209436252e-06, 1, 5, 0, 0, 0, 0.1662584464249, -0.1662700019932, 0, 0, 0, 0, 0, 0, 0, -0.07505474943185, 0.02566275019893, -0.0944368274945, -0.03124790812398, 0.07283296928871, 0, -0, -22.62168213759, 17.88102346339, -0.01962785810775, 0, 0.02525440969671, 0, -0.01962785810775, 0, -0, 4.343857802752e-07, 3.161653501734e-08, 1.769402689741e-07, 1.834002451491e-07, 0.05946125913245, 0.5611389327286, 0.05670387322328, -0.4403452869671, 0.05589661263905, -0.0002281030029418, -0.0002233985715328, -0.0002351119415508, -0.000250448390901, 0.8000029867516, 0, 0, 0, 9.876445326143e-10, 2.847587423316e-09, 2.142555038514e-09, 2.796152080248e-09, 3.444955279041e-09, 5.366304992422e-09, 4.541559239213e-09, 7.168424621206e-09, 53.1520004778, -1.861355798176e-07, -2.103134601115e-07, -1.167589345926e-07, 1.279694226146e-07, 9.238802068777e-08, -1.036059472856e-07, -2.708359938761e-07, 179.7988905342, 179.9987123418, 180.1981003412, 179.9987157772, -0.0005227601972629, -1.916921551125, -0.0002551846851517, -1.917797378032, -5.313803443032e-05, -0.0004048996038383, -1.917388094227, -0.000418201530979, -1.917437639659, -0.0006684621112274, -0.2008527524005, -0.0007829183299359, 0.198349355636, -0.0008399834513473, 0.5479760895305, 0.5454803732345, -0.5480016433362, -0.5455264279832, -2.713764153761e-05, 0.545184767219, 0.5452002500955, -0.5458118881967, -0.5458025219484, 0.0009613823313498, 0.0001035589126888, -0.0003509117401068, -0.0006608206540504, 0.01123930949864, 0.2859197242265, 0.2831571269156, 0.2846364446007, 0.2823386495831
2.95, -1.076103377198e-06, 1.115680184324e-06, 8.495829352593e-07, -8.901539134938e-07, 1450.523814236, -1.581013664835e-09, 6.395498418768e-07, -0.3692429395183, 0, 0.85975, 0.85975, -0.2050339217037, 0.5507445821484, 0.5244180742903, 0.08209019615963, -6.073357907589, 0.2858324295129, 4.743566556826, 1.051716557122, 1616.43159962, 2057.559108693, 1610.962270278, 2070.038221989, 0.04, 4.266877462672e-07, 5.656952976516e-06, 8.685347453983e-06, 5.659803601432e-06, -5.08571140761e-06, 1.08101047629e-05, 1.304522094688e-05, 1.602255332318e-06, 1, 5, 0, 0, 0, 0.1662586976336, -0.166270251553, 0, 0, 0, 0, 0, 0, 0, -0.07505475456296, 0.02566274960001, -0.09443682821321, -0.03124790680635, 0.07283297084591, 0, -0, -22.62168205312, 17.88102342458, -0.01962788648689, 0, 0.0252544465534, 0, -0.01962788648689, 0, -0, 4.343859583089e-07, 3.16166868851e-08, 1.769402477319e-07, 1.834010923095e-07, 0.05946159943729, 0.5611392331334, 0.05670415805971, -0.4403450012159, 0.05589686711541, -0.0002281034258822, -0.0002233981011131, -0.0002351116500741, -0.0002504487953976, 0.8000030123935, 0, 0, 0, 3.109812410474e-09, 5.476282503589e-09, 3.610819165472e-09, 5.222000113309e-09, 8.76078493532e-09, 1.133148891085e-08, 9.18344420661e-09, 1.171508269777e-08, 53.1520004819, -1.87602550585e-07, -2.111433037772e-07, -1.152135220636e-07, 1.194508318219e-07, 9.096100275352e-08, -9.530475391629e-08, 3.40724842511e-07, 179.7983368337, 179.9981432855, 180.1975464911, 179.9981475602, -0.000522760969744, -1.916921551621, -0.0002551864156531, -1.917797380251, -5.313927318353e-05, -0.0004049003868994, -1.917388094726, -0.0004182032490506, -1.91743764187, -0.0006685074663178, -0.2008527952912, -0.0007829670594662, 0.1983493207033, -0.0008400343131212, 0.5479760919154, 0.5454803767591, -0.5480016409919, -0.5455264247239, -2.713520324537e-05, 0.5451847681164, 0.5452002522135, -0.5458118872685, -0.5458025199467, 0.0009613823320084, 0.0001035589104935, -0.0003509117409116, -0.00066082065266, 0.01123930890531, 0.2859197235341, 0.2831571266399, 0.2846364452854, 0.2823386498423
2.975, -1.075668894802e-06, 9.943402075467e-07, 8.503490966063e-07, -7.706887679324e-07, 1450.523739491, -1.368735455465e-09, 4.842702325552e-07, -0.3692434732351, 0, 0.85975, 0.85975, -0.2037949614718, 0.5495971050201, 0.5234382352527, 0.0829804348861, -6.073605532999, 0.2855038295629, 4.743321149418, 1.051403835492, 1616.431901303, 2057.559335414, 1610.961969254, 2070.037998177, 0.04, 3.782591144046e-07, 6.194399830631e-06, 8.733568555603e-06, 5.125690958564e-06, -5.054979300663e-06, 1.078758074688e-05, 1.302084887241e-05, 1.619631389382e-06, 1, 5, 0, 0, 0, 0.1662589488066, -0.1662705010773, 0, 0, 0, 0, 0, 0, 0, -0.07505476085342, 0.02566274899892, -0.09443682893452, -0.03124790548395, 0.07283297240875, 0, -0, -22.62168196866, 17.88102338578, -0.01962791486197, 0, 0.02525448340483, 0, -0.01962791486197, 0, -0, 4.343860019834e-07, 3.161672446353e-08, 1.769402915598e-07, 1.834012783799e-07, 0.059461707889, 0.5611393205121, 0.05670424131035, -0.4403449276802, 0.05589691965953, -0.0002281038681615, -0.0002233976793297, -0.0002351113447885, -0.0002504491585479, 0.8000030380354, 0, 0, 0, 4.350029917383e-09, 7.1928483131e-09, 4.712129301898e-09, 6.871095867582e-09, 1.206621379595e-08, 1.509807173876e-08, 1.237016655918e-08, 1.499721767781e-08, 53.152000486, -1.889049291111e-07, -2.118248884923e-07, -1.151670039984e-07, 1.06459509252e-07, 9.104303218408e-08, -8.25141610461e-08, 8.400212821958e-07, 179.7980132987, 179.9977872116, 180.1972227821, 179.9977923095, -0.000522761783746, -1.916921552352, -0.0002551881147003, -1.917797382249, -5.31405113202e-05, -0.0004049012081142, -1.917388095459, -0.0004182049395926, -1.917437643859, -0.0006685478545224, -0.2008528396076, -0.0007830089991815, 0.1983492838581, -0.0008400783929163, 0.5479760962434, 0.5454803822914, -0.5480016367024, -0.5455264194591, -2.713081837406e-05, 0.5451847720226, 0.5452002573359, -0.5458118833346, -0.5458025149426, 0.0009613823326693, 0.0001035589082903, -0.0003509117417194, -0.0006608206512647, 0.01123930834436, 0.2859197222189, 0.2831571256516, 0.2846364465962, 0.2823386508165
3, -1.021140648111e-06, 9.132464401645e-07, 7.972311650941e-07, -6.909388254885e-07, 1450.523664756, -1.200657762417e-09, 2.993170818487e-07, -0.3692440068754, 0, 0.85975, 0.85975, -0.2026135790404, 0.5485478489244, 0.5225143348538, 0.0837740443063, -6.07389667271, 0.28510936141, 4.743032281122, 1.051025312919, 1616.43231236, 2057.55969392, 1610.961558848, 2070.037642201, 0.04, -1.454087324907e-08, 6.44199224033e-06, 9.125744827785e-06, 4.878412520689e-06, -5.025675057868e-06, 1.076698395768e-05, 1.299786915253e-05, 1.635121508628e-06, 1, 5, 0, 0, 0, 0.1662591999436, -0.166270750566, 0, 0, 0, 0, 0, 0, 0, -0.07505476818501, 0.02566274839615, -0.09443682965784, -0.03124790415787, 0.07283297397593, 0, -0, -22.6216818842, 17.88102334697, -0.019627943233, 0, 0.025254520251, 0, -0.019627943233, 0, -0, 4.343859078621e-07, 3.161664580405e-08, 1.769404010534e-07, 1.834007906297e-07, 0.05946157624911, 0.5611391896454, 0.05670411913741, -0.4403450716326, 0.05589676643748, -0.0002281043199209, -0.0002233973042902, -0.0002351110348282, -0.0002504494814317, 0.8000030636773, 0, 0, 0, 4.532353916377e-09, 8.06357502825e-09, 4.914661638901e-09, 7.721756585021e-09, 1.250587105208e-08, 1.700465521822e-08, 1.294979734315e-08, 1.672485662604e-08, 53.15200049011, -1.900326316077e-07, -2.123199163485e-07, -1.093289112219e-07, 9.777716631408e-08, 8.535593547579e-08, -7.397569536704e-08, 1.186883738081e-06, 179.7979655025, 179.9976072173, 180.1971747414, 179.9976129628, -0.0005227625588349, -1.916921553264, -0.0002551898611568, -1.917797384078, -5.314174857234e-05, -0.0004049019874438, -1.917388096372, -0.0004182066810406, -1.917437645679, -0.0006685914221316, -0.2008528967174, -0.0007830520084914, 0.1983492337598, -0.0008401235510516, 0.5479761013634, 0.5454803889792, -0.5480016316191, -0.545526413041, -2.712564914498e-05, 0.5451847778109, 0.5452002646291, -0.5458118775213, -0.5458025077696, 0.0009613823333322, 0.000103558906081, -0.0003509117425294, -0.0006608206498654, 0.01123930781285, 0.2859197204388, 0.2831571240912, 0.2846364483742, 0.2823386523664
3.025, -8.506297399019e-07, 9.900025851145e-07, 7.842661782269e-07, -5.402226488025e-07, 1450.191809528, -1.944785974938e-07, 1.123128633736e-07, -0.2471686019545, 0, 0.85975, 0.85975, -0.2018779082219, 0.5471664090774, 0.5213640990225, 0.08414920079057, -6.074171972092, 0.2846945651003, 4.742759797033, 1.050619038464, 1616.432736309, 2057.559943178, 1610.961071405, 2070.037053838, 0.04, 1.332746891414e-06, 8.178368401558e-06, 1.141343240746e-05, 6.324214518725e-06, -5.007426256481e-06, 1.073986757079e-05, 1.296925974314e-05, 1.642444328495e-06, 1, 5, 0, 0, 0, 0.1673986481845, -0.1113253368445, 0, 0, 0, 0, 0, 0, 0, -0.0750547443059, 0.02566274822218, -0.09443682986661, -0.03124790377512, 0.07283297442827, 0, -0, -22.62169190835, 17.8810279525, -0.01313835043863, 0, 0.02542178330617, 0, -0.01313835043863, 0, -0, 4.343855660553e-07, 3.161651489149e-08, 1.769404354715e-07, 1.833997041564e-07, 0.05946123310919, 0.5611388707244, 0.0567038137622, -0.4403454057167, 0.05589644380941, -0.0002281045547928, -0.0002233967447509, -0.0002351105430179, -0.0002504495726366, 0.800000020267, 0, 0, 0, 3.996452528153e-09, 8.160600379954e-09, 4.664177239714e-09, 8.05516860575e-09, 1.112535741959e-08, 1.709165947083e-08, 1.2084647894e-08, 1.741076071089e-08, 53.15200000319, -1.501445770991e-07, -1.386262140026e-07, -9.107307939257e-08, 1.059950996345e-07, 8.396783296432e-08, -5.783919592293e-08, 1.367760893441e-06, 179.798107933, 179.9976125477, 180.1973191112, 179.997560517, -0.0005227624827347, -1.916921553492, -0.0002551910300832, -1.917797385049, -5.314240565679e-05, -0.000404901911463, -1.917388096599, -0.0004182078521808, -1.917437646644, -0.0006686482486483, -0.2008529797457, -0.0007831066120355, 0.1983491590789, -0.0008401793266559, 0.5479761062308, 0.5454803960488, -0.548001626796, -0.5455264061198, -2.71207561753e-05, 0.5451847842823, 0.5452002732089, -0.5458118710201, -0.5458024992576, 0.0009613823335234, 0.0001035589054434, -0.0003509117427632, -0.0006608206494617, 0.01123930732457, 0.2859197186113, 0.2831571230084, 0.2846364504805, 0.2823386549264
